exchange,executed_quantity,executed_quantity_minmax,execution_price,execution_price_minmax,execution_time,order_id,order_price,order_price_minmax,order_status,order_time,order_type,quantity,quantity_minmax,row_id,side,symbol,timestamp,trader_id,volume,volume_minmax,_rescued_data
NSE,105,0.1032,1421.85,0.4865,2026-02-20 11:04:31,ORD000*******,1421.5,0.4864,FILLED,2026-02-20 11:04:00,LIMIT,432,0.4314,110,SE**,RELIANCE.NS,2026-02-20 11:04:00,TRD****,11141.0,0.0358,
NSE,112,0.1102,1422.28,0.4867,2026-02-20 11:05:12,ORD000*******,1421.9,0.4866,FILLED,2026-02-20 11:05:00,MARKET,692,0.6917,111,SE**,RELIANCE.NS,2026-02-20 11:05:00,TRD****,8313.0,0.0267,
NSE,585,0.7936,1421.1,0.4862,2026-02-20 11:06:40,ORD000*******,1421.0,0.4862,FILLED,2026-02-20 11:06:00,STOP,585,0.5846,112,B**,RELIANCE.NS,2026-02-20 11:06:00,TRD****,10244.0,0.033,
NSE,134,0.1323,1421.29,0.4863,2026-02-20 11:07:21,ORD000*******,1421.7,0.4865,CANCELLED,2026-02-20 11:07:00,MARKET,594,0.5936,113,B**,RELIANCE.NS,2026-02-20 11:07:00,TRD****,2411.0,0.0078,
NSE,840,0.9739,1420.33,0.4859,2026-02-20 11:08:47,ORD000*******,1420.5,0.486,CANCELLED,2026-02-20 11:08:00,STOP,840,0.8398,114,B**,RELIANCE.NS,2026-02-20 11:08:00,TRD****,13023.0,0.0419,
NSE,71,0.0691,1420.45,0.4859,2026-02-20 11:09:53,ORD000*******,1420.5,0.486,FILLED,2026-02-20 11:09:00,LIMIT,622,0.6216,115,B**,RELIANCE.NS,2026-02-20 11:09:00,TRD****,2503.0,0.0081,
NSE,73,0.5,1419.48,0.4856,2026-02-20 11:10:03,ORD000*******,1419.0,0.4854,FILLED,2026-02-20 11:10:00,LIMIT,73,0.0721,116,B**,RELIANCE.NS,2026-02-20 11:10:00,TRD****,17950.0,0.0578,
NSE,338,0.5992,1420.3,0.4859,2026-02-20 11:11:16,ORD000*******,1420.2,0.4859,FILLED,2026-02-20 11:11:00,MARKET,338,0.3373,117,B**,RELIANCE.NS,2026-02-20 11:11:00,TRD****,6666.0,0.0214,
NSE,676,0.6754,1421.24,0.4863,2026-02-20 11:12:06,ORD000*******,1421.3,0.4864,PARTIAL,2026-02-20 11:12:00,LIMIT,677,0.6767,118,SE**,RELIANCE.NS,2026-02-20 11:12:00,TRD****,8322.0,0.0268,
NSE,761,0.9279,1420.84,0.4861,2026-02-20 11:13:21,ORD000*******,1420.5,0.486,CANCELLED,2026-02-20 11:13:00,MARKET,761,0.7608,119,SE**,RELIANCE.NS,2026-02-20 11:13:00,TRD****,10198.0,0.0328,
NSE,75,0.0731,1420.59,0.486,2026-02-20 11:14:44,ORD000*******,1420.3,0.486,FILLED,2026-02-20 11:14:00,LIMIT,776,0.7758,120,B**,RELIANCE.NS,2026-02-20 11:14:00,TRD****,13298.0,0.0428,
NSE,537,0.5361,1422.06,0.4866,2026-02-20 11:15:58,ORD000*******,1421.7,0.4865,PARTIAL,2026-02-20 11:15:00,LIMIT,757,0.7568,121,B**,RELIANCE.NS,2026-02-20 11:15:00,TRD****,4918.0,0.0158,
NSE,430,0.4289,1421.66,0.4864,2026-02-20 11:16:47,ORD000*******,1421.3,0.4864,FILLED,2026-02-20 11:16:00,STOP,774,0.7738,122,SE**,RELIANCE.NS,2026-02-20 11:16:00,TRD****,4673.0,0.015,
NSE,23,0.021,1420.87,0.4861,2026-02-20 11:17:23,ORD000*******,1420.6,0.4861,PARTIAL,2026-02-20 11:17:00,STOP,943,0.9429,123,SE**,RELIANCE.NS,2026-02-20 11:17:00,TRD****,6387.0,0.0205,
NSE,236,0.5571,1420.84,0.4861,2026-02-20 11:18:39,ORD000*******,1421.3,0.4864,CANCELLED,2026-02-20 11:18:00,MARKET,236,0.2352,124,SE**,RELIANCE.NS,2026-02-20 11:18:00,TRD****,4634.0,0.0149,
NSE,90,0.0882,1421.29,0.4863,2026-02-20 11:19:03,ORD000*******,1420.9,0.4862,FILLED,2026-02-20 11:19:00,STOP,341,0.3403,125,SE**,RELIANCE.NS,2026-02-20 11:19:00,TRD****,5964.0,0.0192,
NSE,51,0.0491,1421.6,0.4864,2026-02-20 11:20:21,ORD000*******,1421.2,0.4863,CANCELLED,2026-02-20 11:20:00,LIMIT,341,0.3403,126,SE**,RELIANCE.NS,2026-02-20 11:20:00,TRD****,2434.0,0.0078,
NSE,299,0.2976,1419.96,0.4858,2026-02-20 11:21:23,ORD000*******,1420.3,0.486,FILLED,2026-02-20 11:21:00,MARKET,907,0.9069,127,SE**,RELIANCE.NS,2026-02-20 11:21:00,TRD****,5849.0,0.0188,
NSE,41,0.0391,1420.44,0.4859,2026-02-20 11:22:15,ORD000*******,1420.3,0.486,FILLED,2026-02-20 11:22:00,STOP,86,0.0851,128,B**,RELIANCE.NS,2026-02-20 11:22:00,TRD****,8220.0,0.0264,
NSE,169,0.4238,1419.98,0.4858,2026-02-20 11:23:48,ORD000*******,1419.5,0.4856,PARTIAL,2026-02-20 11:23:00,MARKET,169,0.1682,129,SE**,RELIANCE.NS,2026-02-20 11:23:00,TRD****,6071.0,0.0195,
NSE,267,0.4419,1421.01,0.4862,2026-02-20 11:24:58,ORD000*******,1420.9,0.4862,PARTIAL,2026-02-20 11:24:00,STOP,267,0.2663,130,B**,RELIANCE.NS,2026-02-20 11:24:00,TRD****,16840.0,0.0542,
NSE,413,0.6583,1421.68,0.4864,2026-02-20 11:25:29,ORD000*******,1421.2,0.4863,FILLED,2026-02-20 11:25:00,STOP,413,0.4124,131,SE**,RELIANCE.NS,2026-02-20 11:25:00,TRD****,21830.0,0.0702,
NSE,594,0.5932,1421.02,0.4862,2026-02-20 11:26:34,ORD000*******,1421.1,0.4863,FILLED,2026-02-20 11:26:00,STOP,838,0.8378,132,SE**,RELIANCE.NS,2026-02-20 11:26:00,TRD****,3929.0,0.0126,
NSE,152,0.8697,1421.58,0.4864,2026-02-20 11:27:30,ORD000*******,1421.2,0.4863,PARTIAL,2026-02-20 11:27:00,LIMIT,152,0.1512,133,SE**,RELIANCE.NS,2026-02-20 11:27:00,TRD****,3015.0,0.0097,
NSE,152,0.1503,1420.86,0.4861,2026-02-20 11:28:39,ORD000*******,1421.3,0.4864,CANCELLED,2026-02-20 11:28:00,MARKET,356,0.3554,134,SE**,RELIANCE.NS,2026-02-20 11:28:00,TRD****,4242.0,0.0136,
NSE,601,0.7014,1421.48,0.4864,2026-02-20 11:29:26,ORD000*******,1421.0,0.4862,FILLED,2026-02-20 11:29:00,MARKET,601,0.6006,135,B**,RELIANCE.NS,2026-02-20 11:29:00,TRD****,11681.0,0.0376,
NSE,687,0.6864,1421.39,0.4863,2026-02-20 11:30:20,ORD000*******,1421.5,0.4864,FILLED,2026-02-20 11:30:00,LIMIT,894,0.8939,136,B**,RELIANCE.NS,2026-02-20 11:30:00,TRD****,6485.0,0.0209,
NSE,744,0.9188,1421.88,0.4865,2026-02-20 11:31:44,ORD000*******,1421.8,0.4866,CANCELLED,2026-02-20 11:31:00,MARKET,744,0.7437,137,B**,RELIANCE.NS,2026-02-20 11:31:00,TRD****,7178.0,0.0231,
NSE,426,0.4248,1421.3,0.4863,2026-02-20 11:32:03,ORD000*******,1421.0,0.4862,CANCELLED,2026-02-20 11:32:00,MARKET,783,0.7828,138,B**,RELIANCE.NS,2026-02-20 11:32:00,TRD****,4070.0,0.0131,
NSE,506,0.505,1420.77,0.4861,2026-02-20 11:33:12,ORD000*******,1421.0,0.4862,FILLED,2026-02-20 11:33:00,LIMIT,792,0.7918,139,B**,RELIANCE.NS,2026-02-20 11:33:00,TRD****,5778.0,0.0186,
NSE,742,0.7415,1421.25,0.4863,2026-02-20 11:34:02,ORD000*******,1421.3,0.4864,PARTIAL,2026-02-20 11:34:00,MARKET,858,0.8579,140,B**,RELIANCE.NS,2026-02-20 11:34:00,TRD****,4373.0,0.0141,
NSE,369,0.9008,1421.26,0.4863,2026-02-20 11:35:09,ORD000*******,1421.7,0.4865,PARTIAL,2026-02-20 11:35:00,MARKET,369,0.3684,141,SE**,RELIANCE.NS,2026-02-20 11:35:00,TRD****,2536.0,0.0082,
NSE,251,0.2495,1421.64,0.4864,2026-02-20 11:36:20,ORD000*******,1422.0,0.4866,CANCELLED,2026-02-20 11:36:00,STOP,560,0.5596,142,B**,RELIANCE.NS,2026-02-20 11:36:00,TRD****,12248.0,0.0394,
NSE,11,0.009,1421.95,0.4866,2026-02-20 11:37:01,ORD000*******,1421.9,0.4866,CANCELLED,2026-02-20 11:37:00,STOP,275,0.2743,143,B**,RELIANCE.NS,2026-02-20 11:37:00,TRD****,2254.0,0.0073,
NSE,26,0.3928,1421.74,0.4865,2026-02-20 11:38:06,ORD000*******,1422.2,0.4867,FILLED,2026-02-20 11:38:00,MARKET,26,0.025,144,SE**,RELIANCE.NS,2026-02-20 11:38:00,TRD****,3096.0,0.01,
NSE,62,0.0601,1422.36,0.4867,2026-02-20 11:39:38,ORD000*******,1422.0,0.4866,PARTIAL,2026-02-20 11:39:00,STOP,188,0.1872,145,B**,RELIANCE.NS,2026-02-20 11:39:00,TRD****,4762.0,0.0153,
NSE,102,0.2906,1422.49,0.4868,2026-02-20 11:40:19,ORD000*******,1422.0,0.4866,FILLED,2026-02-20 11:40:00,MARKET,102,0.1011,146,B**,RELIANCE.NS,2026-02-20 11:40:00,TRD****,2675.0,0.0086,
NSE,81,0.4329,1422.95,0.487,2026-02-20 11:41:54,ORD000*******,1423.0,0.487,CANCELLED,2026-02-20 11:41:00,STOP,81,0.0801,147,B**,RELIANCE.NS,2026-02-20 11:41:00,TRD****,11365.0,0.0366,
NSE,607,0.9319,1422.63,0.4868,2026-02-20 11:42:50,ORD000*******,1422.9,0.487,CANCELLED,2026-02-20 11:42:00,STOP,607,0.6066,148,B**,RELIANCE.NS,2026-02-20 11:42:00,TRD****,5718.0,0.0184,
NSE,170,0.1683,1423.03,0.487,2026-02-20 11:43:48,ORD000*******,1422.9,0.487,PARTIAL,2026-02-20 11:43:00,LIMIT,594,0.5936,149,B**,RELIANCE.NS,2026-02-20 11:43:00,TRD****,5565.0,0.0179,
NSE,18,0.016,1422.54,0.4868,2026-02-20 11:44:52,ORD000*******,1422.6,0.4869,PARTIAL,2026-02-20 11:44:00,LIMIT,959,0.959,150,SE**,RELIANCE.NS,2026-02-20 11:44:00,TRD****,5190.0,0.0167,
NSE,187,0.1854,1423.24,0.4871,2026-02-20 11:45:58,ORD000*******,1422.8,0.487,PARTIAL,2026-02-20 11:45:00,STOP,503,0.5025,151,SE**,RELIANCE.NS,2026-02-20 11:45:00,TRD****,20499.0,0.066,
NSE,193,0.1914,1423.83,0.4873,2026-02-20 11:46:02,ORD000*******,1423.8,0.4874,FILLED,2026-02-20 11:46:00,MARKET,300,0.2993,152,B**,RELIANCE.NS,2026-02-20 11:46:00,TRD****,8173.0,0.0263,
NSE,374,0.3727,1422.92,0.4869,2026-02-20 11:48:00,ORD000*******,1423.2,0.4871,FILLED,2026-02-20 11:47:00,MARKET,640,0.6396,153,SE**,RELIANCE.NS,2026-02-20 11:47:00,TRD****,4159.0,0.0134,
NSE,132,0.1303,1421.31,0.4863,2026-02-20 11:48:56,ORD000*******,1421.8,0.4866,FILLED,2026-02-20 11:48:00,LIMIT,584,0.5836,154,SE**,RELIANCE.NS,2026-02-20 11:48:00,TRD****,15643.0,0.0503,
NSE,111,0.9309,1421.34,0.4863,2026-02-20 11:49:58,ORD000*******,1421.2,0.4863,FILLED,2026-02-20 11:49:00,STOP,111,0.1101,155,SE**,RELIANCE.NS,2026-02-20 11:49:00,TRD****,5262.0,0.0169,
NSE,803,0.8026,1421.47,0.4864,2026-02-20 11:50:25,ORD000*******,1421.6,0.4865,CANCELLED,2026-02-20 11:50:00,STOP,815,0.8148,156,SE**,RELIANCE.NS,2026-02-20 11:50:00,TRD****,4417.0,0.0142,
NSE,267,0.4389,1421.62,0.4864,2026-02-20 11:51:22,ORD000*******,1421.8,0.4866,PARTIAL,2026-02-20 11:51:00,MARKET,267,0.2663,157,B**,RELIANCE.NS,2026-02-20 11:51:00,TRD****,3977.0,0.0128,
NSE,760,0.9168,1422.14,0.4866,2026-02-20 11:52:58,ORD000*******,1422.4,0.4868,CANCELLED,2026-02-20 11:52:00,MARKET,760,0.7598,158,B**,RELIANCE.NS,2026-02-20 11:52:00,TRD****,4428.0,0.0142,
NSE,578,0.5772,1421.71,0.4865,2026-02-20 11:53:14,ORD000*******,1421.8,0.4866,PARTIAL,2026-02-20 11:53:00,MARKET,670,0.6697,159,B**,RELIANCE.NS,2026-02-20 11:53:00,TRD****,4397.0,0.0141,
NSE,760,0.8297,1421.7,0.4865,2026-02-20 11:54:52,ORD000*******,1421.5,0.4864,PARTIAL,2026-02-20 11:54:00,LIMIT,760,0.7598,160,B**,RELIANCE.NS,2026-02-20 11:54:00,TRD****,19652.0,0.0632,
NSE,677,0.6764,1421.64,0.4864,2026-02-20 11:55:21,ORD000*******,1421.2,0.4863,FILLED,2026-02-20 11:55:00,LIMIT,787,0.7868,161,SE**,RELIANCE.NS,2026-02-20 11:55:00,TRD****,3527.0,0.0113,
NSE,505,0.504,1421.1,0.4862,2026-02-20 11:56:05,ORD000*******,1421.5,0.4864,PARTIAL,2026-02-20 11:56:00,LIMIT,873,0.8729,162,SE**,RELIANCE.NS,2026-02-20 11:56:00,TRD****,2021.0,0.0065,
NSE,439,0.4379,1421.84,0.4865,2026-02-20 11:57:01,ORD000*******,1422.2,0.4867,FILLED,2026-02-20 11:57:00,STOP,689,0.6887,163,B**,RELIANCE.NS,2026-02-20 11:57:00,TRD****,3047.0,0.0098,
NSE,533,0.6303,1422.79,0.4869,2026-02-20 11:58:37,ORD000*******,1422.7,0.4869,PARTIAL,2026-02-20 11:58:00,LIMIT,533,0.5325,164,SE**,RELIANCE.NS,2026-02-20 11:58:00,TRD****,7683.0,0.0247,
NSE,125,0.7415,1422.5,0.4868,2026-02-20 11:59:10,ORD000*******,1422.2,0.4867,CANCELLED,2026-02-20 11:59:00,MARKET,125,0.1241,165,SE**,RELIANCE.NS,2026-02-20 11:59:00,TRD****,3302.0,0.0106,
NSE,153,0.1513,1422.58,0.4868,2026-02-20 12:00:01,ORD000*******,1422.1,0.4867,FILLED,2026-02-20 12:00:00,STOP,266,0.2653,166,B**,RELIANCE.NS,2026-02-20 12:00:00,TRD****,1809.0,0.0058,
NSE,532,0.5311,1420.71,0.4861,2026-02-20 12:01:49,ORD000*******,1421.2,0.4863,FILLED,2026-02-20 12:01:00,STOP,819,0.8188,167,B**,RELIANCE.NS,2026-02-20 12:01:00,TRD****,2715.0,0.0087,
NSE,250,0.2565,1420.86,0.4861,2026-02-20 12:02:38,ORD000*******,1420.7,0.4861,CANCELLED,2026-02-20 12:02:00,LIMIT,250,0.2492,168,SE**,RELIANCE.NS,2026-02-20 12:02:00,TRD****,4584.0,0.0147,
NSE,578,0.5772,1421.48,0.4864,2026-02-20 12:03:42,ORD000*******,1421.2,0.4863,PARTIAL,2026-02-20 12:03:00,STOP,608,0.6076,169,B**,RELIANCE.NS,2026-02-20 12:03:00,TRD****,5930.0,0.0191,
NSE,663,0.6623,1420.94,0.4861,2026-02-20 12:04:59,ORD000*******,1421.4,0.4864,FILLED,2026-02-20 12:04:00,STOP,891,0.8909,170,SE**,RELIANCE.NS,2026-02-20 12:04:00,TRD****,3912.0,0.0126,
NSE,91,0.0892,1421.45,0.4863,2026-02-20 12:06:00,ORD000*******,1421.8,0.4866,FILLED,2026-02-20 12:05:00,STOP,777,0.7768,171,B**,RELIANCE.NS,2026-02-20 12:05:00,TRD****,3179.0,0.0102,
NSE,549,0.6303,1422.04,0.4866,2026-02-20 12:06:46,ORD000*******,1421.9,0.4866,FILLED,2026-02-20 12:06:00,LIMIT,549,0.5485,172,SE**,RELIANCE.NS,2026-02-20 12:06:00,TRD****,2835.0,0.0091,
NSE,84,0.0822,1421.11,0.4862,2026-02-20 12:07:15,ORD000*******,1421.5,0.4864,FILLED,2026-02-20 12:07:00,STOP,601,0.6006,173,B**,RELIANCE.NS,2026-02-20 12:07:00,TRD****,1023.0,0.0033,
NSE,240,0.2385,1421.78,0.4865,2026-02-20 12:09:52,ORD000*******,1422.0,0.4866,FILLED,2026-02-20 12:08:56,MARKET,294,0.2933,174,SE**,RELIANCE.NS,2026-02-20 12:08:56,TRD****,0.0,0.0,
NSE,156,0.1864,2665.12,0.9851,2026-02-20 09:15:47,ORD000*******,2665.1,0.9852,FILLED,2026-02-20 09:15:00,MARKET,156,0.1552,175,B**,TCS.NS,2026-02-20 09:15:00,TRD****,0.0,0.0,
NSE,534,0.6513,2670.16,0.9871,2026-02-20 09:16:54,ORD000*******,2670.0,0.9872,FILLED,2026-02-20 09:16:00,MARKET,534,0.5335,176,B**,TCS.NS,2026-02-20 09:16:00,TRD****,26709.0,0.0859,
NSE,357,0.8687,2666.24,0.9855,2026-02-20 09:17:27,ORD000*******,2666.3,0.9857,PARTIAL,2026-02-20 09:17:00,MARKET,357,0.3564,177,B**,TCS.NS,2026-02-20 09:17:00,TRD****,25246.0,0.0812,
NSE,645,0.7104,2661.91,0.9838,2026-02-20 09:18:53,ORD000*******,2661.5,0.9838,CANCELLED,2026-02-20 09:18:00,MARKET,645,0.6446,178,SE**,TCS.NS,2026-02-20 09:18:00,TRD****,23889.0,0.0769,
NSE,125,0.8116,2669.81,0.9869,2026-02-20 09:19:55,ORD000*******,2670.2,0.9872,PARTIAL,2026-02-20 09:19:00,LIMIT,125,0.1241,179,SE**,TCS.NS,2026-02-20 09:19:00,TRD****,15580.0,0.0501,
NSE,238,0.5892,2671.72,0.9877,2026-02-20 09:20:03,ORD000*******,2671.7,0.9878,PARTIAL,2026-02-20 09:20:00,LIMIT,238,0.2372,180,B**,TCS.NS,2026-02-20 09:20:00,TRD****,17079.0,0.055,
NSE,423,0.4218,2675.42,0.9892,2026-02-20 09:21:58,ORD000*******,2675.6,0.9894,FILLED,2026-02-20 09:21:00,MARKET,683,0.6827,181,SE**,TCS.NS,2026-02-20 09:21:00,TRD****,12625.0,0.0406,
NSE,198,0.1964,2673.01,0.9882,2026-02-20 09:22:08,ORD000*******,2672.7,0.9882,FILLED,2026-02-20 09:22:00,LIMIT,452,0.4515,182,SE**,TCS.NS,2026-02-20 09:22:00,TRD****,12215.0,0.0393,
NSE,150,0.1483,2672.28,0.9879,2026-02-20 09:23:49,ORD000*******,2672.0,0.988,FILLED,2026-02-20 09:23:00,STOP,939,0.9389,183,B**,TCS.NS,2026-02-20 09:23:00,TRD****,13154.0,0.0423,
NSE,137,0.1353,2663.8,0.9845,2026-02-20 09:24:12,ORD000*******,2664.0,0.9848,CANCELLED,2026-02-20 09:24:00,STOP,260,0.2593,184,B**,TCS.NS,2026-02-20 09:24:00,TRD****,14024.0,0.0451,
NSE,111,0.5461,2665.78,0.9853,2026-02-20 09:25:53,ORD000*******,2665.4,0.9853,FILLED,2026-02-20 09:25:00,STOP,111,0.1101,185,B**,TCS.NS,2026-02-20 09:25:00,TRD****,9485.0,0.0305,
NSE,90,0.6593,2665.48,0.9852,2026-02-20 09:26:23,ORD000*******,2665.8,0.9855,CANCELLED,2026-02-20 09:26:00,STOP,90,0.0891,186,B**,TCS.NS,2026-02-20 09:26:00,TRD****,4284.0,0.0138,
NSE,346,0.7265,2661.53,0.9836,2026-02-20 09:27:50,ORD000*******,2661.7,0.9838,PARTIAL,2026-02-20 09:27:00,LIMIT,346,0.3453,187,SE**,TCS.NS,2026-02-20 09:27:00,TRD****,8298.0,0.0267,
NSE,280,0.2786,2666.46,0.9856,2026-02-20 09:28:50,ORD000*******,2666.9,0.9859,FILLED,2026-02-20 09:28:00,MARKET,859,0.8589,188,SE**,TCS.NS,2026-02-20 09:28:00,TRD****,6074.0,0.0195,
NSE,205,0.3397,2667.92,0.9862,2026-02-20 09:29:46,ORD000*******,2667.5,0.9862,FILLED,2026-02-20 09:29:00,STOP,205,0.2042,189,SE**,TCS.NS,2026-02-20 09:29:00,TRD****,5972.0,0.0192,
NSE,62,0.1052,2678.26,0.9903,2026-02-20 09:30:39,ORD000*******,2678.7,0.9907,CANCELLED,2026-02-20 09:30:00,STOP,62,0.0611,190,B**,TCS.NS,2026-02-20 09:30:00,TRD****,17660.0,0.0568,
NSE,102,0.1002,2678.09,0.9903,2026-02-20 09:31:10,ORD000*******,2677.9,0.9903,FILLED,2026-02-20 09:31:00,MARKET,547,0.5465,191,SE**,TCS.NS,2026-02-20 09:31:00,TRD****,11771.0,0.0379,
NSE,182,0.1804,2683.41,0.9924,2026-02-20 09:32:13,ORD000*******,2683.0,0.9924,PARTIAL,2026-02-20 09:32:00,MARKET,298,0.2973,192,B**,TCS.NS,2026-02-20 09:32:00,TRD****,13906.0,0.0447,
NSE,323,0.3216,2686.53,0.9936,2026-02-20 09:33:52,ORD000*******,2687.0,0.994,CANCELLED,2026-02-20 09:33:00,LIMIT,969,0.969,193,B**,TCS.NS,2026-02-20 09:33:00,TRD****,24085.0,0.0775,
NSE,21,0.1573,2686.75,0.9937,2026-02-20 09:34:16,ORD000*******,2687.2,0.9941,FILLED,2026-02-20 09:34:00,STOP,21,0.02,194,B**,TCS.NS,2026-02-20 09:34:00,TRD****,9125.0,0.0294,
NSE,120,0.1182,2687.48,0.994,2026-02-20 09:35:20,ORD000*******,2687.2,0.9941,FILLED,2026-02-20 09:35:00,MARKET,394,0.3934,195,SE**,TCS.NS,2026-02-20 09:35:00,TRD****,13428.0,0.0432,
NSE,10,0.008,2687.16,0.9939,2026-02-20 09:36:53,ORD000*******,2687.5,0.9942,CANCELLED,2026-02-20 09:36:00,STOP,749,0.7487,196,SE**,TCS.NS,2026-02-20 09:36:00,TRD****,5020.0,0.0162,
NSE,197,0.9098,2687.74,0.9941,2026-02-20 09:37:09,ORD000*******,2687.6,0.9942,CANCELLED,2026-02-20 09:37:00,STOP,197,0.1962,197,B**,TCS.NS,2026-02-20 09:37:00,TRD****,7305.0,0.0235,
NSE,661,0.6603,2683.73,0.9925,2026-02-20 09:38:48,ORD000*******,2683.5,0.9926,PARTIAL,2026-02-20 09:38:00,MARKET,737,0.7367,198,SE**,TCS.NS,2026-02-20 09:38:00,TRD****,8525.0,0.0274,
NSE,113,0.1112,2686.89,0.9938,2026-02-20 09:39:19,ORD000*******,2687.0,0.994,CANCELLED,2026-02-20 09:39:00,STOP,944,0.9439,199,B**,TCS.NS,2026-02-20 09:39:00,TRD****,4299.0,0.0138,
NSE,461,0.7956,2682.54,0.992,2026-02-20 09:40:48,ORD000*******,2682.9,0.9923,FILLED,2026-02-20 09:40:00,MARKET,461,0.4605,200,SE**,TCS.NS,2026-02-20 09:40:00,TRD****,4506.0,0.0145,
NSE,67,0.7906,2682.0,0.9918,2026-02-20 09:41:16,ORD000*******,2682.0,0.992,FILLED,2026-02-20 09:41:00,STOP,67,0.0661,201,SE**,TCS.NS,2026-02-20 09:41:00,TRD****,5598.0,0.018,
NSE,549,0.5972,2685.09,0.9931,2026-02-20 09:42:48,ORD000*******,2685.3,0.9933,FILLED,2026-02-20 09:42:00,STOP,549,0.5485,202,SE**,TCS.NS,2026-02-20 09:42:00,TRD****,4481.0,0.0144,
NSE,109,0.1072,2683.72,0.9925,2026-02-20 09:43:17,ORD000*******,2684.2,0.9929,CANCELLED,2026-02-20 09:43:00,LIMIT,492,0.4915,203,B**,TCS.NS,2026-02-20 09:43:00,TRD****,3188.0,0.0103,
NSE,141,0.1974,2681.31,0.9916,2026-02-20 09:44:43,ORD000*******,2681.7,0.9919,FILLED,2026-02-20 09:44:00,STOP,141,0.1401,204,SE**,TCS.NS,2026-02-20 09:44:00,TRD****,5721.0,0.0184,
NSE,328,0.3267,2684.03,0.9926,2026-02-20 09:45:12,ORD000*******,2683.8,0.9927,FILLED,2026-02-20 09:45:00,LIMIT,603,0.6026,205,SE**,TCS.NS,2026-02-20 09:45:00,TRD****,4077.0,0.0131,
NSE,149,0.1473,2680.99,0.9914,2026-02-20 09:46:28,ORD000*******,2681.3,0.9917,FILLED,2026-02-20 09:46:00,STOP,962,0.962,206,SE**,TCS.NS,2026-02-20 09:46:00,TRD****,6208.0,0.02,
NSE,153,0.1513,2683.35,0.9924,2026-02-20 09:47:15,ORD000*******,2683.0,0.9924,CANCELLED,2026-02-20 09:47:00,MARKET,799,0.7988,207,SE**,TCS.NS,2026-02-20 09:47:00,TRD****,3947.0,0.0127,
NSE,492,0.9148,2685.74,0.9933,2026-02-20 09:48:39,ORD000*******,2686.0,0.9936,PARTIAL,2026-02-20 09:48:00,STOP,492,0.4915,208,SE**,TCS.NS,2026-02-20 09:48:00,TRD****,6977.0,0.0224,
NSE,116,0.8006,2687.47,0.994,2026-02-20 09:49:33,ORD000*******,2687.5,0.9942,CANCELLED,2026-02-20 09:49:00,LIMIT,116,0.1151,209,B**,TCS.NS,2026-02-20 09:49:00,TRD****,8956.0,0.0288,
NSE,567,0.5661,2688.87,0.9946,2026-02-20 09:50:30,ORD000*******,2689.0,0.9948,FILLED,2026-02-20 09:50:00,MARKET,914,0.9139,210,B**,TCS.NS,2026-02-20 09:50:00,TRD****,7357.0,0.0237,
NSE,115,0.1132,2692.07,0.9959,2026-02-20 09:51:40,ORD000*******,2691.7,0.9959,CANCELLED,2026-02-20 09:51:00,LIMIT,358,0.3574,211,SE**,TCS.NS,2026-02-20 09:51:00,TRD****,10787.0,0.0347,
NSE,355,0.3537,2685.79,0.9934,2026-02-20 09:52:54,ORD000*******,2686.0,0.9936,CANCELLED,2026-02-20 09:52:00,STOP,479,0.4785,212,B**,TCS.NS,2026-02-20 09:52:00,TRD****,10243.0,0.033,
NSE,176,0.1743,2686.61,0.9937,2026-02-20 09:53:48,ORD000*******,2687.0,0.994,FILLED,2026-02-20 09:53:00,MARKET,958,0.958,213,SE**,TCS.NS,2026-02-20 09:53:00,TRD****,5299.0,0.017,
NSE,477,0.5601,2681.57,0.9917,2026-02-20 09:54:27,ORD000*******,2682.0,0.992,FILLED,2026-02-20 09:54:00,STOP,477,0.4765,214,SE**,TCS.NS,2026-02-20 09:54:00,TRD****,8965.0,0.0288,
NSE,300,0.5401,2680.58,0.9913,2026-02-20 09:55:08,ORD000*******,2680.2,0.9913,PARTIAL,2026-02-20 09:55:00,LIMIT,300,0.2993,215,SE**,TCS.NS,2026-02-20 09:55:00,TRD****,18296.0,0.0589,
NSE,753,0.7525,2681.4,0.9916,2026-02-20 09:56:35,ORD000*******,2681.0,0.9916,FILLED,2026-02-20 09:56:00,LIMIT,886,0.8859,216,B**,TCS.NS,2026-02-20 09:56:00,TRD****,2732.0,0.0088,
NSE,11,0.7906,2682.1,0.9919,2026-02-20 09:57:33,ORD000*******,2681.7,0.9919,FILLED,2026-02-20 09:57:00,LIMIT,11,0.01,217,B**,TCS.NS,2026-02-20 09:57:00,TRD****,4208.0,0.0135,
NSE,540,0.7275,2682.5,0.992,2026-02-20 09:58:08,ORD000*******,2682.0,0.992,FILLED,2026-02-20 09:58:00,MARKET,540,0.5395,218,SE**,TCS.NS,2026-02-20 09:58:00,TRD****,18121.0,0.0583,
NSE,409,0.4078,2684.72,0.9929,2026-02-20 09:59:48,ORD000*******,2685.0,0.9932,PARTIAL,2026-02-20 09:59:00,STOP,769,0.7688,219,B**,TCS.NS,2026-02-20 09:59:00,TRD****,5522.0,0.0178,
NSE,2,0.8788,2682.79,0.9921,2026-02-20 10:00:47,ORD000*******,2682.8,0.9923,CANCELLED,2026-02-20 10:00:00,MARKET,2,0.001,220,SE**,TCS.NS,2026-02-20 10:00:00,TRD****,7043.0,0.0227,
