exchange,executed_quantity,executed_quantity_minmax,execution_price,execution_price_minmax,execution_time,order_id,order_price,order_price_minmax,order_status,order_time,order_type,quantity,quantity_minmax,side,symbol,timestamp,trader_id,volume,volume_minmax,execution_time_hour,execution_time_day,execution_time_month,order_time_hour,order_time_day,order_time_month,timestamp_hour,timestamp_day,timestamp_month,exchange_encoded,order_status_encoded,order_type_encoded,side_encoded,symbol_encoded
NSE,300,0.5401,2680.58,0.9913,2026-02-20 09:55:08,ORD000*******,2680.2,0.9913,PARTIAL,2026-02-20 09:55:00,LIMIT,300,0.2993,SE**,TCS.NS,2026-02-20 09:55:00,TRD****,18296.0,0.0589,9,4,2,9,4,2,9,4,2,0,2,0,1,3
NSE,753,0.7525,2681.4,0.9916,2026-02-20 09:56:35,ORD000*******,2681.0,0.9916,FILLED,2026-02-20 09:56:00,LIMIT,886,0.8859,B**,TCS.NS,2026-02-20 09:56:00,TRD****,2732.0,0.0088,9,4,2,9,4,2,9,4,2,0,1,0,0,3
NSE,11,0.7906,2682.1,0.9919,2026-02-20 09:57:33,ORD000*******,2681.7,0.9919,FILLED,2026-02-20 09:57:00,LIMIT,11,0.01,B**,TCS.NS,2026-02-20 09:57:00,TRD****,4208.0,0.0135,9,4,2,9,4,2,9,4,2,0,1,0,0,3
NSE,540,0.7275,2682.5,0.992,2026-02-20 09:58:08,ORD000*******,2682.0,0.992,FILLED,2026-02-20 09:58:00,MARKET,540,0.5395,SE**,TCS.NS,2026-02-20 09:58:00,TRD****,18121.0,0.0583,9,4,2,9,4,2,9,4,2,0,1,1,1,3
NSE,409,0.4078,2684.72,0.9929,2026-02-20 09:59:48,ORD000*******,2685.0,0.9932,PARTIAL,2026-02-20 09:59:00,STOP,769,0.7688,B**,TCS.NS,2026-02-20 09:59:00,TRD****,5522.0,0.0178,9,4,2,9,4,2,9,4,2,0,2,2,0,3
NSE,2,0.8788,2682.79,0.9921,2026-02-20 10:00:47,ORD000*******,2682.8,0.9923,CANCELLED,2026-02-20 10:00:00,MARKET,2,0.001,SE**,TCS.NS,2026-02-20 10:00:00,TRD****,7043.0,0.0227,10,4,2,10,4,2,10,4,2,0,0,1,1,3
NSE,251,0.3277,2678.79,0.9905,2026-02-20 10:01:25,ORD000*******,2679.2,0.9909,FILLED,2026-02-20 10:01:00,MARKET,251,0.2503,B**,TCS.NS,2026-02-20 10:01:00,TRD****,6644.0,0.0214,10,4,2,10,4,2,10,4,2,0,1,1,0,3
NSE,44,0.0421,2680.07,0.9911,2026-02-20 10:02:30,ORD000*******,2680.4,0.9913,FILLED,2026-02-20 10:02:00,STOP,90,0.0891,B**,TCS.NS,2026-02-20 10:02:00,TRD****,3794.0,0.0122,10,4,2,10,4,2,10,4,2,0,1,2,0,3
NSE,102,0.1142,2678.38,0.9904,2026-02-20 10:03:43,ORD000*******,2677.9,0.9903,CANCELLED,2026-02-20 10:03:00,LIMIT,102,0.1011,B**,TCS.NS,2026-02-20 10:03:00,TRD****,8809.0,0.0283,10,4,2,10,4,2,10,4,2,0,0,0,0,3
NSE,367,0.3657,2674.71,0.9889,2026-02-20 10:04:22,ORD000*******,2674.9,0.9891,FILLED,2026-02-20 10:04:00,STOP,795,0.7948,B**,TCS.NS,2026-02-20 10:04:00,TRD****,6486.0,0.0209,10,4,2,10,4,2,10,4,2,0,1,2,0,3
NSE,307,0.3056,2676.34,0.9896,2026-02-20 10:05:12,ORD000*******,2676.0,0.9896,PARTIAL,2026-02-20 10:05:00,STOP,334,0.3333,B**,TCS.NS,2026-02-20 10:05:00,TRD****,8076.0,0.026,10,4,2,10,4,2,10,4,2,0,2,2,0,3
NSE,431,0.6673,2678.66,0.9905,2026-02-20 10:06:29,ORD000*******,2678.2,0.9905,CANCELLED,2026-02-20 10:06:00,MARKET,431,0.4304,B**,TCS.NS,2026-02-20 10:06:00,TRD****,4895.0,0.0157,10,4,2,10,4,2,10,4,2,0,0,1,0,3
NSE,575,0.5741,2680.3,0.9911,2026-02-20 10:07:52,ORD000*******,2679.9,0.9911,FILLED,2026-02-20 10:07:00,MARKET,877,0.8769,SE**,TCS.NS,2026-02-20 10:07:00,TRD****,3054.0,0.0098,10,4,2,10,4,2,10,4,2,0,1,1,1,3
NSE,464,0.6764,2675.94,0.9894,2026-02-20 10:08:05,ORD000*******,2676.0,0.9896,FILLED,2026-02-20 10:08:00,STOP,464,0.4635,B**,TCS.NS,2026-02-20 10:08:00,TRD****,14417.0,0.0464,10,4,2,10,4,2,10,4,2,0,1,2,0,3
NSE,206,0.2044,2677.52,0.99,2026-02-20 10:09:16,ORD000*******,2677.2,0.9901,FILLED,2026-02-20 10:09:00,STOP,915,0.9149,B**,TCS.NS,2026-02-20 10:09:00,TRD****,6121.0,0.0197,10,4,2,10,4,2,10,4,2,0,1,2,0,3
NSE,106,0.3417,2681.49,0.9916,2026-02-20 10:10:07,ORD000*******,2681.0,0.9916,CANCELLED,2026-02-20 10:10:00,STOP,106,0.1051,B**,TCS.NS,2026-02-20 10:10:00,TRD****,22640.0,0.0728,10,4,2,10,4,2,10,4,2,0,0,2,0,3
NSE,54,0.0521,2683.53,0.9924,2026-02-20 10:11:38,ORD000*******,2683.7,0.9927,PARTIAL,2026-02-20 10:11:00,LIMIT,934,0.9339,SE**,TCS.NS,2026-02-20 10:11:00,TRD****,1832.0,0.0059,10,4,2,10,4,2,10,4,2,0,2,0,1,3
NSE,41,0.0391,2682.26,0.9919,2026-02-20 10:12:28,ORD000*******,2682.0,0.992,FILLED,2026-02-20 10:12:00,LIMIT,526,0.5255,B**,TCS.NS,2026-02-20 10:12:00,TRD****,2619.0,0.0084,10,4,2,10,4,2,10,4,2,0,1,0,0,3
NSE,329,0.3277,2682.08,0.9919,2026-02-20 10:13:21,ORD000*******,2682.0,0.992,CANCELLED,2026-02-20 10:13:00,STOP,423,0.4224,B**,TCS.NS,2026-02-20 10:13:00,TRD****,2847.0,0.0092,10,4,2,10,4,2,10,4,2,0,0,2,0,3
NSE,113,0.519,2682.09,0.9919,2026-02-20 10:14:42,ORD000*******,2682.4,0.9921,FILLED,2026-02-20 10:14:00,STOP,113,0.1121,B**,TCS.NS,2026-02-20 10:14:00,TRD****,2320.0,0.0075,10,4,2,10,4,2,10,4,2,0,1,2,0,3
NSE,738,0.7375,2684.57,0.9929,2026-02-20 10:15:16,ORD000*******,2684.5,0.993,CANCELLED,2026-02-20 10:15:00,MARKET,798,0.7978,SE**,TCS.NS,2026-02-20 10:15:00,TRD****,6793.0,0.0219,10,4,2,10,4,2,10,4,2,0,0,1,1,3
NSE,689,0.6884,2686.69,0.9937,2026-02-20 10:16:56,ORD000*******,2687.1,0.994,FILLED,2026-02-20 10:16:00,LIMIT,975,0.975,B**,TCS.NS,2026-02-20 10:16:00,TRD****,7961.0,0.0256,10,4,2,10,4,2,10,4,2,0,1,0,0,3
NSE,835,0.9559,2689.95,0.995,2026-02-20 10:17:09,ORD000*******,2689.7,0.9951,CANCELLED,2026-02-20 10:17:00,MARKET,835,0.8348,SE**,TCS.NS,2026-02-20 10:17:00,TRD****,5149.0,0.0166,10,4,2,10,4,2,10,4,2,0,0,1,1,3
NSE,732,0.7315,2691.47,0.9956,2026-02-20 10:18:26,ORD000*******,2691.0,0.9956,FILLED,2026-02-20 10:18:00,LIMIT,889,0.8889,B**,TCS.NS,2026-02-20 10:18:00,TRD****,7080.0,0.0228,10,4,2,10,4,2,10,4,2,0,1,0,0,3
NSE,645,0.9379,2693.16,0.9963,2026-02-20 10:19:23,ORD000*******,2693.0,0.9964,FILLED,2026-02-20 10:19:00,MARKET,645,0.6446,B**,TCS.NS,2026-02-20 10:19:00,TRD****,16887.0,0.0543,10,4,2,10,4,2,10,4,2,0,1,1,0,3
NSE,288,0.2866,2693.91,0.9966,2026-02-20 10:20:26,ORD000*******,2694.0,0.9968,FILLED,2026-02-20 10:20:00,MARKET,714,0.7137,B**,TCS.NS,2026-02-20 10:20:00,TRD****,16728.0,0.0538,10,4,2,10,4,2,10,4,2,0,1,1,0,3
NSE,189,0.1874,2694.59,0.9969,2026-02-20 10:21:32,ORD000*******,2694.9,0.9972,FILLED,2026-02-20 10:21:00,STOP,789,0.7888,SE**,TCS.NS,2026-02-20 10:21:00,TRD****,12230.0,0.0393,10,4,2,10,4,2,10,4,2,0,1,2,1,3
NSE,520,0.6393,2694.92,0.997,2026-02-20 10:22:12,ORD000*******,2694.5,0.997,FILLED,2026-02-20 10:22:00,STOP,520,0.5195,SE**,TCS.NS,2026-02-20 10:22:00,TRD****,15781.0,0.0508,10,4,2,10,4,2,10,4,2,0,1,2,1,3
NSE,132,0.1303,2695.47,0.9972,2026-02-20 10:23:16,ORD000*******,2695.7,0.9975,PARTIAL,2026-02-20 10:23:00,MARKET,600,0.5996,B**,TCS.NS,2026-02-20 10:23:00,TRD****,6587.0,0.0212,10,4,2,10,4,2,10,4,2,0,2,1,0,3
NSE,41,0.983,2698.15,0.9983,2026-02-20 10:24:25,ORD000*******,2698.0,0.9984,FILLED,2026-02-20 10:24:00,MARKET,41,0.04,B**,TCS.NS,2026-02-20 10:24:00,TRD****,7151.0,0.023,10,4,2,10,4,2,10,4,2,0,1,1,0,3
NSE,32,0.0301,2698.58,0.9985,2026-02-20 10:25:27,ORD000*******,2698.8,0.9987,FILLED,2026-02-20 10:25:00,MARKET,612,0.6116,B**,TCS.NS,2026-02-20 10:25:00,TRD****,9328.0,0.03,10,4,2,10,4,2,10,4,2,0,1,1,0,3
NSE,71,0.0691,2698.29,0.9984,2026-02-20 10:26:52,ORD000*******,2698.0,0.9984,CANCELLED,2026-02-20 10:26:00,LIMIT,976,0.976,B**,TCS.NS,2026-02-20 10:26:00,TRD****,5860.0,0.0189,10,4,2,10,4,2,10,4,2,0,0,0,0,3
NSE,7,0.8587,2696.25,0.9975,2026-02-20 10:27:05,ORD000*******,2695.9,0.9976,FILLED,2026-02-20 10:27:00,MARKET,7,0.006,SE**,TCS.NS,2026-02-20 10:27:00,TRD****,5462.0,0.0176,10,4,2,10,4,2,10,4,2,0,1,1,1,3
NSE,660,0.6593,2694.8,0.997,2026-02-20 10:28:37,ORD000*******,2695.2,0.9973,FILLED,2026-02-20 10:28:00,LIMIT,844,0.8438,SE**,TCS.NS,2026-02-20 10:28:00,TRD****,4749.0,0.0153,10,4,2,10,4,2,10,4,2,0,1,0,1,3
NSE,841,0.987,2694.81,0.997,2026-02-20 10:29:05,ORD000*******,2694.4,0.997,PARTIAL,2026-02-20 10:29:00,MARKET,841,0.8408,B**,TCS.NS,2026-02-20 10:29:00,TRD****,3231.0,0.0104,10,4,2,10,4,2,10,4,2,0,2,1,0,3
NSE,440,0.8226,2697.0,0.9978,2026-02-20 10:30:57,ORD000*******,2697.0,0.998,FILLED,2026-02-20 10:30:00,LIMIT,440,0.4394,B**,TCS.NS,2026-02-20 10:30:00,TRD****,4484.0,0.0144,10,4,2,10,4,2,10,4,2,0,1,0,0,3
NSE,263,0.2615,2696.73,0.9977,2026-02-20 10:31:40,ORD000*******,2697.2,0.9981,CANCELLED,2026-02-20 10:31:00,LIMIT,582,0.5816,SE**,TCS.NS,2026-02-20 10:31:00,TRD****,3278.0,0.0105,10,4,2,10,4,2,10,4,2,0,0,0,1,3
NSE,494,0.8016,2696.39,0.9976,2026-02-20 10:32:11,ORD000*******,2696.7,0.9979,PARTIAL,2026-02-20 10:32:00,LIMIT,494,0.4935,SE**,TCS.NS,2026-02-20 10:32:00,TRD****,2519.0,0.0081,10,4,2,10,4,2,10,4,2,0,2,0,1,3
NSE,195,0.1934,2697.42,0.998,2026-02-20 10:33:37,ORD000*******,2697.7,0.9983,FILLED,2026-02-20 10:33:00,STOP,855,0.8549,B**,TCS.NS,2026-02-20 10:33:00,TRD****,2811.0,0.009,10,4,2,10,4,2,10,4,2,0,1,2,0,3
NSE,118,0.7846,2697.83,0.9982,2026-02-20 10:34:58,ORD000*******,2697.4,0.9982,FILLED,2026-02-20 10:34:00,MARKET,118,0.1171,B**,TCS.NS,2026-02-20 10:34:00,TRD****,2940.0,0.0095,10,4,2,10,4,2,10,4,2,0,1,1,0,3
NSE,620,0.6192,2696.98,0.9978,2026-02-20 10:35:21,ORD000*******,2697.4,0.9982,FILLED,2026-02-20 10:35:00,MARKET,808,0.8078,B**,TCS.NS,2026-02-20 10:35:00,TRD****,5460.0,0.0176,10,4,2,10,4,2,10,4,2,0,1,1,0,3
NSE,405,0.4038,2699.04,0.9987,2026-02-20 10:36:30,ORD000*******,2698.8,0.9987,CANCELLED,2026-02-20 10:36:00,STOP,529,0.5285,B**,TCS.NS,2026-02-20 10:36:00,TRD****,12428.0,0.04,10,4,2,10,4,2,10,4,2,0,0,2,0,3
NSE,210,0.2084,2699.31,0.9988,2026-02-20 10:37:27,ORD000*******,2699.0,0.9988,FILLED,2026-02-20 10:37:00,LIMIT,374,0.3734,SE**,TCS.NS,2026-02-20 10:37:00,TRD****,4284.0,0.0138,10,4,2,10,4,2,10,4,2,0,1,0,1,3
NSE,13,0.011,2698.73,0.9985,2026-02-20 10:39:00,ORD000*******,2698.3,0.9985,CANCELLED,2026-02-20 10:38:00,STOP,294,0.2933,SE**,TCS.NS,2026-02-20 10:38:00,TRD****,1597.0,0.0051,10,4,2,10,4,2,10,4,2,0,0,2,1,3
NSE,442,0.4409,2697.53,0.9981,2026-02-20 10:39:39,ORD000*******,2697.5,0.9982,PARTIAL,2026-02-20 10:39:00,MARKET,696,0.6957,B**,TCS.NS,2026-02-20 10:39:00,TRD****,1459.0,0.0047,10,4,2,10,4,2,10,4,2,0,2,1,0,3
NSE,753,0.7525,2702.37,1.0,2026-02-20 10:40:57,ORD000*******,2702.0,1.0,PARTIAL,2026-02-20 10:40:00,LIMIT,838,0.8378,B**,TCS.NS,2026-02-20 10:40:00,TRD****,12356.0,0.0398,10,4,2,10,4,2,10,4,2,0,2,0,0,3
NSE,370,0.7515,2699.4,0.9988,2026-02-20 10:41:30,ORD000*******,2699.6,0.999,CANCELLED,2026-02-20 10:41:00,STOP,370,0.3694,SE**,TCS.NS,2026-02-20 10:41:00,TRD****,3681.0,0.0118,10,4,2,10,4,2,10,4,2,0,0,2,1,3
NSE,774,0.982,2699.03,0.9987,2026-02-20 10:42:41,ORD000*******,2698.7,0.9987,FILLED,2026-02-20 10:42:00,STOP,774,0.7738,SE**,TCS.NS,2026-02-20 10:42:00,TRD****,2863.0,0.0092,10,4,2,10,4,2,10,4,2,0,1,2,1,3
NSE,103,0.1012,2699.05,0.9987,2026-02-20 10:43:03,ORD000*******,2698.6,0.9986,PARTIAL,2026-02-20 10:43:00,LIMIT,857,0.8569,B**,TCS.NS,2026-02-20 10:43:00,TRD****,1938.0,0.0062,10,4,2,10,4,2,10,4,2,0,2,0,0,3
NSE,320,0.3186,2698.55,0.9985,2026-02-20 10:44:01,ORD000*******,2698.8,0.9987,CANCELLED,2026-02-20 10:44:00,LIMIT,604,0.6036,B**,TCS.NS,2026-02-20 10:44:00,TRD****,2707.0,0.0087,10,4,2,10,4,2,10,4,2,0,0,0,0,3
NSE,242,0.2405,2699.81,0.999,2026-02-20 10:46:00,ORD000*******,2699.4,0.999,FILLED,2026-02-20 10:45:00,STOP,833,0.8328,SE**,TCS.NS,2026-02-20 10:45:00,TRD****,1087.0,0.0035,10,4,2,10,4,2,10,4,2,0,1,2,1,3
NSE,25,0.023,2699.02,0.9987,2026-02-20 10:46:26,ORD000*******,2699.5,0.999,FILLED,2026-02-20 10:46:00,MARKET,813,0.8128,SE**,TCS.NS,2026-02-20 10:46:00,TRD****,2806.0,0.009,10,4,2,10,4,2,10,4,2,0,1,1,1,3
NSE,291,0.2896,2699.83,0.999,2026-02-20 10:47:17,ORD000*******,2699.4,0.999,CANCELLED,2026-02-20 10:47:00,LIMIT,999,0.999,SE**,TCS.NS,2026-02-20 10:47:00,TRD****,2604.0,0.0084,10,4,2,10,4,2,10,4,2,0,0,0,1,3
NSE,822,0.9579,2701.2,0.9995,2026-02-20 10:48:27,ORD000*******,2701.0,0.9996,FILLED,2026-02-20 10:48:00,LIMIT,822,0.8218,SE**,TCS.NS,2026-02-20 10:48:00,TRD****,2137.0,0.0069,10,4,2,10,4,2,10,4,2,0,1,0,1,3
NSE,631,0.6723,2699.34,0.9988,2026-02-20 10:49:50,ORD000*******,2699.8,0.9991,PARTIAL,2026-02-20 10:49:00,STOP,631,0.6306,SE**,TCS.NS,2026-02-20 10:49:00,TRD****,2432.0,0.0078,10,4,2,10,4,2,10,4,2,0,2,2,1,3
NSE,379,0.3778,2698.77,0.9986,2026-02-20 10:50:51,ORD000*******,2698.3,0.9985,FILLED,2026-02-20 10:50:00,STOP,923,0.9229,B**,TCS.NS,2026-02-20 10:50:00,TRD****,1409.0,0.0045,10,4,2,10,4,2,10,4,2,0,1,2,0,3
NSE,60,0.9469,2698.49,0.9984,2026-02-20 10:51:01,ORD000*******,2698.0,0.9984,PARTIAL,2026-02-20 10:51:00,MARKET,60,0.0591,B**,TCS.NS,2026-02-20 10:51:00,TRD****,5912.0,0.019,10,4,2,10,4,2,10,4,2,0,2,1,0,3
NSE,402,0.4008,2698.22,0.9983,2026-02-20 10:52:07,ORD000*******,2698.7,0.9987,FILLED,2026-02-20 10:52:00,LIMIT,428,0.4274,B**,TCS.NS,2026-02-20 10:52:00,TRD****,1928.0,0.0062,10,4,2,10,4,2,10,4,2,0,1,0,0,3
NSE,607,0.8547,2700.69,0.9993,2026-02-20 10:53:51,ORD000*******,2701.0,0.9996,CANCELLED,2026-02-20 10:53:00,MARKET,607,0.6066,B**,TCS.NS,2026-02-20 10:53:00,TRD****,4962.0,0.016,10,4,2,10,4,2,10,4,2,0,0,1,0,3
NSE,240,0.487,2699.98,0.999,2026-02-20 10:54:16,ORD000*******,2700.4,0.9994,FILLED,2026-02-20 10:54:00,MARKET,240,0.2392,SE**,TCS.NS,2026-02-20 10:54:00,TRD****,1841.0,0.0059,10,4,2,10,4,2,10,4,2,0,1,1,1,3
NSE,308,0.6984,2701.4,0.9996,2026-02-20 10:55:32,ORD000*******,2701.8,0.9999,FILLED,2026-02-20 10:55:00,STOP,308,0.3073,SE**,TCS.NS,2026-02-20 10:55:00,TRD****,6902.0,0.0222,10,4,2,10,4,2,10,4,2,0,1,2,1,3
NSE,115,0.9008,2702.1,0.9999,2026-02-20 10:56:48,ORD000*******,2701.6,0.9998,PARTIAL,2026-02-20 10:56:00,LIMIT,115,0.1141,B**,TCS.NS,2026-02-20 10:56:00,TRD****,3304.0,0.0106,10,4,2,10,4,2,10,4,2,0,2,0,0,3
NSE,235,0.6162,2700.87,0.9994,2026-02-20 10:57:18,ORD000*******,2700.4,0.9994,FILLED,2026-02-20 10:57:00,STOP,235,0.2342,SE**,TCS.NS,2026-02-20 10:57:00,TRD****,3133.0,0.0101,10,4,2,10,4,2,10,4,2,0,1,2,1,3
NSE,394,0.3928,2698.87,0.9986,2026-02-20 10:58:13,ORD000*******,2699.1,0.9988,FILLED,2026-02-20 10:58:00,MARKET,560,0.5596,SE**,TCS.NS,2026-02-20 10:58:00,TRD****,6383.0,0.0205,10,4,2,10,4,2,10,4,2,0,1,1,1,3
NSE,274,0.3146,2698.62,0.9985,2026-02-20 10:59:22,ORD000*******,2699.0,0.9988,CANCELLED,2026-02-20 10:59:00,STOP,274,0.2733,B**,TCS.NS,2026-02-20 10:59:00,TRD****,2487.0,0.008,10,4,2,10,4,2,10,4,2,0,0,2,0,3
NSE,56,0.0772,2698.83,0.9986,2026-02-20 11:00:26,ORD000*******,2699.0,0.9988,FILLED,2026-02-20 11:00:00,STOP,56,0.0551,SE**,TCS.NS,2026-02-20 11:00:00,TRD****,2750.0,0.0088,11,4,2,11,4,2,11,4,2,0,1,2,1,3
NSE,157,0.481,2696.43,0.9976,2026-02-20 11:01:42,ORD000*******,2696.2,0.9977,FILLED,2026-02-20 11:01:00,STOP,157,0.1562,SE**,TCS.NS,2026-02-20 11:01:00,TRD****,1504.0,0.0048,11,4,2,11,4,2,11,4,2,0,1,2,1,3
NSE,559,0.8176,2697.26,0.998,2026-02-20 11:02:19,ORD000*******,2696.9,0.998,CANCELLED,2026-02-20 11:02:00,MARKET,559,0.5586,B**,TCS.NS,2026-02-20 11:02:00,TRD****,4195.0,0.0135,11,4,2,11,4,2,11,4,2,0,0,1,0,3
NSE,157,0.9609,2696.01,0.9974,2026-02-20 11:03:28,ORD000*******,2696.2,0.9977,FILLED,2026-02-20 11:03:00,MARKET,157,0.1562,B**,TCS.NS,2026-02-20 11:03:00,TRD****,1832.0,0.0059,11,4,2,11,4,2,11,4,2,0,1,1,0,3
NSE,578,0.5772,2696.96,0.9978,2026-02-20 11:04:25,ORD000*******,2697.4,0.9982,CANCELLED,2026-02-20 11:04:00,LIMIT,703,0.7027,SE**,TCS.NS,2026-02-20 11:04:00,TRD****,2636.0,0.0085,11,4,2,11,4,2,11,4,2,0,0,0,1,3
NSE,509,0.508,2696.68,0.9977,2026-02-20 11:05:26,ORD000*******,2696.6,0.9978,CANCELLED,2026-02-20 11:05:00,STOP,534,0.5335,B**,TCS.NS,2026-02-20 11:05:00,TRD****,2048.0,0.0066,11,4,2,11,4,2,11,4,2,0,0,2,0,3
NSE,13,0.011,2695.79,0.9974,2026-02-20 11:06:20,ORD000*******,2695.4,0.9974,PARTIAL,2026-02-20 11:06:00,LIMIT,421,0.4204,B**,TCS.NS,2026-02-20 11:06:00,TRD****,2942.0,0.0095,11,4,2,11,4,2,11,4,2,0,2,0,0,3
NSE,432,0.8036,2695.91,0.9974,2026-02-20 11:07:33,ORD000*******,2696.3,0.9977,CANCELLED,2026-02-20 11:07:00,STOP,432,0.4314,SE**,TCS.NS,2026-02-20 11:07:00,TRD****,7303.0,0.0235,11,4,2,11,4,2,11,4,2,0,0,2,1,3
NSE,690,0.8277,2695.95,0.9974,2026-02-20 11:08:53,ORD000*******,2696.0,0.9976,CANCELLED,2026-02-20 11:08:00,LIMIT,690,0.6897,SE**,TCS.NS,2026-02-20 11:08:00,TRD****,6762.0,0.0218,11,4,2,11,4,2,11,4,2,0,0,0,1,3
NSE,67,0.2084,2696.39,0.9976,2026-02-20 11:09:44,ORD000*******,2696.1,0.9976,FILLED,2026-02-20 11:09:00,LIMIT,67,0.0661,SE**,TCS.NS,2026-02-20 11:09:00,TRD****,5118.0,0.0165,11,4,2,11,4,2,11,4,2,0,1,0,1,3
NSE,226,0.2244,2697.04,0.9979,2026-02-20 11:10:55,ORD000*******,2697.1,0.998,FILLED,2026-02-20 11:10:00,STOP,353,0.3524,SE**,TCS.NS,2026-02-20 11:10:00,TRD****,2324.0,0.0075,11,4,2,11,4,2,11,4,2,0,1,2,1,3
NSE,445,0.4439,2700.85,0.9994,2026-02-20 11:11:47,ORD000*******,2700.8,0.9995,CANCELLED,2026-02-20 11:11:00,STOP,512,0.5115,SE**,TCS.NS,2026-02-20 11:11:00,TRD****,14117.0,0.0454,11,4,2,11,4,2,11,4,2,0,0,2,1,3
NSE,249,0.2475,2701.43,0.9996,2026-02-20 11:12:43,ORD000*******,2701.1,0.9996,PARTIAL,2026-02-20 11:12:00,LIMIT,278,0.2773,SE**,TCS.NS,2026-02-20 11:12:00,TRD****,4504.0,0.0145,11,4,2,11,4,2,11,4,2,0,2,0,1,3
NSE,117,0.9208,2698.9,0.9986,2026-02-20 11:13:44,ORD000*******,2698.8,0.9987,CANCELLED,2026-02-20 11:13:00,LIMIT,117,0.1161,SE**,TCS.NS,2026-02-20 11:13:00,TRD****,8437.0,0.0271,11,4,2,11,4,2,11,4,2,0,0,0,1,3
NSE,723,0.7224,2696.95,0.9978,2026-02-20 11:14:11,ORD000*******,2697.1,0.998,CANCELLED,2026-02-20 11:14:00,MARKET,996,0.996,B**,TCS.NS,2026-02-20 11:14:00,TRD****,1940.0,0.0062,11,4,2,11,4,2,11,4,2,0,0,1,0,3
NSE,642,0.6413,2699.15,0.9987,2026-02-20 11:15:11,ORD000*******,2699.5,0.999,FILLED,2026-02-20 11:15:00,LIMIT,887,0.8869,SE**,TCS.NS,2026-02-20 11:15:00,TRD****,1577.0,0.0051,11,4,2,11,4,2,11,4,2,0,1,0,1,3
NSE,390,0.8727,2699.02,0.9987,2026-02-20 11:16:31,ORD000*******,2699.2,0.9989,FILLED,2026-02-20 11:16:00,MARKET,390,0.3894,B**,TCS.NS,2026-02-20 11:16:00,TRD****,718.0,0.0023,11,4,2,11,4,2,11,4,2,0,1,1,0,3
NSE,285,0.2836,2698.85,0.9986,2026-02-20 11:17:48,ORD000*******,2698.7,0.9987,FILLED,2026-02-20 11:17:00,STOP,930,0.9299,B**,TCS.NS,2026-02-20 11:17:00,TRD****,2350.0,0.0076,11,4,2,11,4,2,11,4,2,0,1,2,0,3
NSE,56,0.0541,2698.07,0.9983,2026-02-20 11:18:58,ORD000*******,2698.0,0.9984,FILLED,2026-02-20 11:18:00,LIMIT,115,0.1141,B**,TCS.NS,2026-02-20 11:18:00,TRD****,1106.0,0.0036,11,4,2,11,4,2,11,4,2,0,1,0,0,3
NSE,180,0.4579,2698.26,0.9984,2026-02-20 11:19:35,ORD000*******,2697.8,0.9983,CANCELLED,2026-02-20 11:19:00,STOP,180,0.1792,SE**,TCS.NS,2026-02-20 11:19:00,TRD****,1120.0,0.0036,11,4,2,11,4,2,11,4,2,0,0,2,1,3
NSE,182,0.6092,2696.6,0.9977,2026-02-20 11:20:12,ORD000*******,2696.4,0.9978,PARTIAL,2026-02-20 11:20:00,MARKET,182,0.1812,SE**,TCS.NS,2026-02-20 11:20:00,TRD****,1301.0,0.0042,11,4,2,11,4,2,11,4,2,0,2,1,1,3
NSE,558,0.5571,2695.42,0.9972,2026-02-20 11:21:46,ORD000*******,2695.5,0.9974,PARTIAL,2026-02-20 11:21:00,LIMIT,644,0.6436,SE**,TCS.NS,2026-02-20 11:21:00,TRD****,2173.0,0.007,11,4,2,11,4,2,11,4,2,0,2,0,1,3
NSE,102,0.7625,2695.91,0.9974,2026-02-20 11:22:40,ORD000*******,2696.3,0.9977,FILLED,2026-02-20 11:22:00,MARKET,102,0.1011,SE**,TCS.NS,2026-02-20 11:22:00,TRD****,2491.0,0.008,11,4,2,11,4,2,11,4,2,0,1,1,1,3
NSE,833,0.8327,2696.29,0.9976,2026-02-20 11:23:04,ORD000*******,2696.0,0.9976,FILLED,2026-02-20 11:23:00,LIMIT,840,0.8398,B**,TCS.NS,2026-02-20 11:23:00,TRD****,1741.0,0.0056,11,4,2,11,4,2,11,4,2,0,1,0,0,3
NSE,630,0.8146,2696.6,0.9977,2026-02-20 11:24:46,ORD000*******,2696.9,0.998,FILLED,2026-02-20 11:24:00,STOP,630,0.6296,B**,TCS.NS,2026-02-20 11:24:00,TRD****,1676.0,0.0054,11,4,2,11,4,2,11,4,2,0,1,2,0,3
NSE,109,0.1072,2696.55,0.9977,2026-02-20 11:25:12,ORD000*******,2696.9,0.998,FILLED,2026-02-20 11:25:00,MARKET,770,0.7698,B**,TCS.NS,2026-02-20 11:25:00,TRD****,2032.0,0.0065,11,4,2,11,4,2,11,4,2,0,1,1,0,3
NSE,498,0.497,2697.16,0.9979,2026-02-20 11:26:12,ORD000*******,2697.2,0.9981,FILLED,2026-02-20 11:26:00,STOP,601,0.6006,SE**,TCS.NS,2026-02-20 11:26:00,TRD****,2031.0,0.0065,11,4,2,11,4,2,11,4,2,0,1,2,1,3
NSE,191,0.1894,2698.04,0.9983,2026-02-20 11:27:24,ORD000*******,2697.8,0.9983,CANCELLED,2026-02-20 11:27:00,MARKET,476,0.4755,SE**,TCS.NS,2026-02-20 11:27:00,TRD****,859.0,0.0028,11,4,2,11,4,2,11,4,2,0,0,1,1,3
